x1;y1;x2;y2;Suceso;Resultado;Periodo;Min;Jugador;Equipo;Sección;Rival;Local;nombre_jugador;posicion_jugador
 231,754; 48,3;;;Defensive Ball Recovery;;2;55;Benzema;Real Madrid ;Attack_Ball Recoveries;Barcelona ;1;Benzema          ;DELANTERO     
 235,372; 71,1;;;Defensive Ball Recovery;;2;69;Benzema;Real Madrid ;Attack_Ball Recoveries;Barcelona ;1;Benzema          ;DELANTERO     
 485,617; 190,3;;;Foul;Commited;2;49;Benzema;Real Madrid ;Fouls_Committed;Barcelona ;1;Benzema          ;DELANTERO     
 291,376; 100,5; 382,429; 67,7;Pass;Failed;1;17;Benzema;Real Madrid ;Attack_Offside Pass;Barcelona ;1;Benzema          ;DELANTERO     
 356,5; 248,5; 287,155; 223,3;Pass;Succes;1;0;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 375,796; 193,7; 238,312; 220,5;Pass;Succes;1;0;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 439,111; 139,7; 398,107; 184,1;Pass;Succes;1;1;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 314,893; 320,9; 531,973; 415,7;Pass;Chance Created;1;5;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 374,59; 386,1; 342,631; 374,1;Pass;Succes;1;8;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 482,527; 324,9; 503,632; 334,1;Pass;Failed;1;8;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 537,4; 348,9; 598,303; 416,5;Pass;Succes;1;22;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 530,767; 162,5; 548,254; 300,1;Pass;Chance Created;1;23;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 470,467; 201,7; 414,388; 162,9;Pass;Succes;1;24;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 481,924; 110,5; 418,609; 108,5;Pass;Succes;1;24;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 410,77; 180,5; 444,538; 342,5;Pass;Failed;1;25;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 317,908; 171,3; 252,784; 194,1;Pass;Succes;1;26;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 355,897; 252,1; 270,271; 289,7;Pass;Succes;1;33;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 372,178; 150,5; 310,069; 122,9;Pass;Succes;1;34;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 457,201; 76,5; 487,351; 62,5;Pass;Succes;1;35;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 226,855; 128,5; 270,271; 175,7;Pass;Succes;1;38;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 367,957; 99,7; 363,736; 91,3;Pass;Succes;1;43;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 305,848; 184,1; 301,627; 139,7;Pass;Failed;2;46;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 246,754; 63,7; 214,795; 124,1;Pass;Succes;2;55;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 487,351; 82,9; 469,261; 100,9;Pass;Succes;2;59;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 420,418; 393,3; 507,25; 338,1;Pass;Succes;2;66;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 241,93; 74,1; 229,87; 101,3;Pass;Failed;2;69;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 355,897; 245,7; 291,376; 238,9;Pass;Succes;2;73;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 576,595; 246,5; 551,269; 234,9;Pass;Chance Created;2;74;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 585,037; 141,7; 589,258; 224,5;Pass;Failed;2;76;Benzema;Real Madrid ;Passes_All;Barcelona ;1;Benzema          ;DELANTERO     
 314,893; 320,9; 531,973; 415,7;Pass;Chance Created;1;5;Benzema;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Benzema          ;DELANTERO     
 482,527; 324,9; 503,632; 334,1;Pass;Failed;1;8;Benzema;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Benzema          ;DELANTERO     
 537,4; 348,9; 598,303; 416,5;Pass;Succes;1;22;Benzema;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Benzema          ;DELANTERO     
 530,767; 162,5; 548,254; 300,1;Pass;Chance Created;1;23;Benzema;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Benzema          ;DELANTERO     
 457,201; 76,5; 487,351; 62,5;Pass;Succes;1;35;Benzema;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Benzema          ;DELANTERO     
 487,351; 82,9; 469,261; 100,9;Pass;Succes;2;59;Benzema;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Benzema          ;DELANTERO     
 420,418; 393,3; 507,25; 338,1;Pass;Succes;2;66;Benzema;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Benzema          ;DELANTERO     
 576,595; 246,5; 551,269; 234,9;Pass;Chance Created;2;74;Benzema;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Benzema          ;DELANTERO     
 585,037; 141,7; 589,258; 224,5;Pass;Failed;2;76;Benzema;Real Madrid ;Passes_Attacking Third;Barcelona ;1;Benzema          ;DELANTERO     
 356,5; 248,5; 287,155; 223,3;Pass;Succes;1;0;Benzema;Real Madrid ;Passes_BacKward;Barcelona ;1;Benzema          ;DELANTERO     
 375,796; 193,7; 238,312; 220,5;Pass;Succes;1;0;Benzema;Real Madrid ;Passes_BacKward;Barcelona ;1;Benzema          ;DELANTERO     
 439,111; 139,7; 398,107; 184,1;Pass;Succes;1;1;Benzema;Real Madrid ;Passes_BacKward;Barcelona ;1;Benzema          ;DELANTERO     
 374,59; 386,1; 342,631; 374,1;Pass;Succes;1;8;Benzema;Real Madrid ;Passes_BacKward;Barcelona ;1;Benzema          ;DELANTERO     
 470,467; 201,7; 414,388; 162,9;Pass;Succes;1;24;Benzema;Real Madrid ;Passes_BacKward;Barcelona ;1;Benzema          ;DELANTERO     
 481,924; 110,5; 418,609; 108,5;Pass;Succes;1;24;Benzema;Real Madrid ;Passes_BacKward;Barcelona ;1;Benzema          ;DELANTERO     
 317,908; 171,3; 252,784; 194,1;Pass;Succes;1;26;Benzema;Real Madrid ;Passes_BacKward;Barcelona ;1;Benzema          ;DELANTERO     
 355,897; 252,1; 270,271; 289,7;Pass;Succes;1;33;Benzema;Real Madrid ;Passes_BacKward;Barcelona ;1;Benzema          ;DELANTERO     
 372,178; 150,5; 310,069; 122,9;Pass;Succes;1;34;Benzema;Real Madrid ;Passes_BacKward;Barcelona ;1;Benzema          ;DELANTERO     
 246,754; 63,7; 214,795; 124,1;Pass;Succes;2;55;Benzema;Real Madrid ;Passes_BacKward;Barcelona ;1;Benzema          ;DELANTERO     
 355,897; 245,7; 291,376; 238,9;Pass;Succes;2;73;Benzema;Real Madrid ;Passes_BacKward;Barcelona ;1;Benzema          ;DELANTERO     
 576,595; 246,5; 551,269; 234,9;Pass;Chance Created;2;74;Benzema;Real Madrid ;Passes_BacKward;Barcelona ;1;Benzema          ;DELANTERO     
 314,893; 320,9; 531,973; 415,7;Pass;Chance Created;1;5;Benzema;Real Madrid ;Passes_Chances Created;Barcelona ;1;Benzema          ;DELANTERO     
 530,767; 162,5; 548,254; 300,1;Pass;Chance Created;1;23;Benzema;Real Madrid ;Passes_Chances Created;Barcelona ;1;Benzema          ;DELANTERO     
 576,595; 246,5; 551,269; 234,9;Pass;Chance Created;2;74;Benzema;Real Madrid ;Passes_Chances Created;Barcelona ;1;Benzema          ;DELANTERO     
 314,893; 320,9; 531,973; 415,7;Pass;Chance Created;1;5;Benzema;Real Madrid ;Passes_Chances Created OP;Barcelona ;1;Benzema          ;DELANTERO     
 530,767; 162,5; 548,254; 300,1;Pass;Chance Created;1;23;Benzema;Real Madrid ;Passes_Chances Created OP;Barcelona ;1;Benzema          ;DELANTERO     
 576,595; 246,5; 551,269; 234,9;Pass;Chance Created;2;74;Benzema;Real Madrid ;Passes_Chances Created OP;Barcelona ;1;Benzema          ;DELANTERO     
 375,796; 193,7; 238,312; 220,5;Pass;Succes;1;0;Benzema;Real Madrid ;Passes_Defensive Third;Barcelona ;1;Benzema          ;DELANTERO     
 317,908; 171,3; 252,784; 194,1;Pass;Succes;1;26;Benzema;Real Madrid ;Passes_Defensive Third;Barcelona ;1;Benzema          ;DELANTERO     
 246,754; 63,7; 214,795; 124,1;Pass;Succes;2;55;Benzema;Real Madrid ;Passes_Defensive Third;Barcelona ;1;Benzema          ;DELANTERO     
 241,93; 74,1; 229,87; 101,3;Pass;Failed;2;69;Benzema;Real Madrid ;Passes_Defensive Third;Barcelona ;1;Benzema          ;DELANTERO     
 314,893; 320,9; 531,973; 415,7;Pass;Chance Created;1;5;Benzema;Real Madrid ;Passes_Forward;Barcelona ;1;Benzema          ;DELANTERO     
 482,527; 324,9; 503,632; 334,1;Pass;Failed;1;8;Benzema;Real Madrid ;Passes_Forward;Barcelona ;1;Benzema          ;DELANTERO     
 537,4; 348,9; 598,303; 416,5;Pass;Succes;1;22;Benzema;Real Madrid ;Passes_Forward;Barcelona ;1;Benzema          ;DELANTERO     
 410,77; 180,5; 444,538; 342,5;Pass;Failed;1;25;Benzema;Real Madrid ;Passes_Forward;Barcelona ;1;Benzema          ;DELANTERO     
 457,201; 76,5; 487,351; 62,5;Pass;Succes;1;35;Benzema;Real Madrid ;Passes_Forward;Barcelona ;1;Benzema          ;DELANTERO     
 226,855; 128,5; 270,271; 175,7;Pass;Succes;1;38;Benzema;Real Madrid ;Passes_Forward;Barcelona ;1;Benzema          ;DELANTERO     
 420,418; 393,3; 507,25; 338,1;Pass;Succes;2;66;Benzema;Real Madrid ;Passes_Forward;Barcelona ;1;Benzema          ;DELANTERO     
 314,893; 320,9; 531,973; 415,7;Pass;Chance Created;1;5;Benzema;Real Madrid ;Passes_Long;Barcelona ;1;Benzema          ;DELANTERO     
 356,5; 248,5; 287,155; 223,3;Pass;Succes;1;0;Benzema;Real Madrid ;Passes_Middle Third;Barcelona ;1;Benzema          ;DELANTERO     
 439,111; 139,7; 398,107; 184,1;Pass;Succes;1;1;Benzema;Real Madrid ;Passes_Middle Third;Barcelona ;1;Benzema          ;DELANTERO     
 374,59; 386,1; 342,631; 374,1;Pass;Succes;1;8;Benzema;Real Madrid ;Passes_Middle Third;Barcelona ;1;Benzema          ;DELANTERO     
 470,467; 201,7; 414,388; 162,9;Pass;Succes;1;24;Benzema;Real Madrid ;Passes_Middle Third;Barcelona ;1;Benzema          ;DELANTERO     
 481,924; 110,5; 418,609; 108,5;Pass;Succes;1;24;Benzema;Real Madrid ;Passes_Middle Third;Barcelona ;1;Benzema          ;DELANTERO     
 410,77; 180,5; 444,538; 342,5;Pass;Failed;1;25;Benzema;Real Madrid ;Passes_Middle Third;Barcelona ;1;Benzema          ;DELANTERO     
 355,897; 252,1; 270,271; 289,7;Pass;Succes;1;33;Benzema;Real Madrid ;Passes_Middle Third;Barcelona ;1;Benzema          ;DELANTERO     
 372,178; 150,5; 310,069; 122,9;Pass;Succes;1;34;Benzema;Real Madrid ;Passes_Middle Third;Barcelona ;1;Benzema          ;DELANTERO     
 226,855; 128,5; 270,271; 175,7;Pass;Succes;1;38;Benzema;Real Madrid ;Passes_Middle Third;Barcelona ;1;Benzema          ;DELANTERO     
 367,957; 99,7; 363,736; 91,3;Pass;Succes;1;43;Benzema;Real Madrid ;Passes_Middle Third;Barcelona ;1;Benzema          ;DELANTERO     
 305,848; 184,1; 301,627; 139,7;Pass;Failed;2;46;Benzema;Real Madrid ;Passes_Middle Third;Barcelona ;1;Benzema          ;DELANTERO     
 355,897; 245,7; 291,376; 238,9;Pass;Succes;2;73;Benzema;Real Madrid ;Passes_Middle Third;Barcelona ;1;Benzema          ;DELANTERO     
 369,766; 48,5; 383,635; 176,1;Pass;Succes;1;0;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 396,901; 116,9; 439,111; 139,7;Pass;Succes;1;1;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 556,696; 408,5; 644,131; 188,1;Pass;Succes;1;3;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 261,226; 362,5; 307,657; 315,3;Pass;Succes;1;5;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 329,365; 378,9; 374,59; 386,1;Pass;Succes;1;8;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 515,089; 321,3; 482,527; 324,9;Pass;Succes;1;8;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 208,765; 167,7; 278,11; 183,3;Pass;Succes;1;17;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 455,392; 278,9; 563,932; 308,9;Pass;Chance Created;1;17;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 460,819; 448,5; 533,782; 353,7;Pass;Succes;1;22;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 510,868; 117,3; 527,752; 180,5;Pass;Succes;1;23;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 442,729; 292,9; 470,467; 201,7;Pass;Succes;1;24;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 460,819; 67,3; 481,924; 110,5;Pass;Succes;1;24;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 444,538; 66,1; 422,227; 168,5;Pass;Succes;1;25;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 503,632; 222,1; 522,325; 192,5;Pass;Succes;1;25;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 270,874; 166,5; 317,908; 171,3;Pass;Succes;1;26;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 301,024; 248,1; 417,403; 150,5;Pass;Succes;1;34;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 317,908; 188,1; 424,639; 72,1;Pass;Succes;1;34;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 451,774; 434,1; 487,954; 409,7;Pass;Failed;1;37;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 179,821; 171,3; 194,293; 195,3;Pass;Succes;1;37;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 349,264; 91,3; 368,56; 126,1;Pass;Succes;1;43;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 256,402; 148,1; 305,848; 186,9;Pass;Succes;2;46;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 518,707; 237,3; 508,456; 229,3;Pass;Succes;2;51;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 621,82; 118,9; 629,056; 210,1;Pass;Chance Created;2;52;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 411,976; 128,9; 463,834; 128,5;Pass;Succes;2;54;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 456,598; 197,7; 571,168; 247,3;Pass;Succes;2;74;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 413,785; 144,1; 550,666; 75,7;Pass;Succes;2;76;Benzema;Real Madrid ;Passes_Received;Barcelona ;1;Benzema          ;DELANTERO     
 356,5; 248,5; 287,155; 223,3;Pass;Succes;1;0;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 375,796; 193,7; 238,312; 220,5;Pass;Succes;1;0;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 439,111; 139,7; 398,107; 184,1;Pass;Succes;1;1;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 374,59; 386,1; 342,631; 374,1;Pass;Succes;1;8;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 482,527; 324,9; 503,632; 334,1;Pass;Failed;1;8;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 537,4; 348,9; 598,303; 416,5;Pass;Succes;1;22;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 530,767; 162,5; 548,254; 300,1;Pass;Chance Created;1;23;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 470,467; 201,7; 414,388; 162,9;Pass;Succes;1;24;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 481,924; 110,5; 418,609; 108,5;Pass;Succes;1;24;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 410,77; 180,5; 444,538; 342,5;Pass;Failed;1;25;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 317,908; 171,3; 252,784; 194,1;Pass;Succes;1;26;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 355,897; 252,1; 270,271; 289,7;Pass;Succes;1;33;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 372,178; 150,5; 310,069; 122,9;Pass;Succes;1;34;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 457,201; 76,5; 487,351; 62,5;Pass;Succes;1;35;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 226,855; 128,5; 270,271; 175,7;Pass;Succes;1;38;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 367,957; 99,7; 363,736; 91,3;Pass;Succes;1;43;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 305,848; 184,1; 301,627; 139,7;Pass;Failed;2;46;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 246,754; 63,7; 214,795; 124,1;Pass;Succes;2;55;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 487,351; 82,9; 469,261; 100,9;Pass;Succes;2;59;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 420,418; 393,3; 507,25; 338,1;Pass;Succes;2;66;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 241,93; 74,1; 229,87; 101,3;Pass;Failed;2;69;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 355,897; 245,7; 291,376; 238,9;Pass;Succes;2;73;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 576,595; 246,5; 551,269; 234,9;Pass;Chance Created;2;74;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 585,037; 141,7; 589,258; 224,5;Pass;Failed;2;76;Benzema;Real Madrid ;Passes_Short;Barcelona ;1;Benzema          ;DELANTERO     
 530,767; 162,5; 548,254; 300,1;Pass;Chance Created;1;23;Benzema;Real Madrid ;Passes_Square;Barcelona ;1;Benzema          ;DELANTERO     
 367,957; 99,7; 363,736; 91,3;Pass;Succes;1;43;Benzema;Real Madrid ;Passes_Square;Barcelona ;1;Benzema          ;DELANTERO     
 305,848; 184,1; 301,627; 139,7;Pass;Failed;2;46;Benzema;Real Madrid ;Passes_Square;Barcelona ;1;Benzema          ;DELANTERO     
 487,351; 82,9; 469,261; 100,9;Pass;Succes;2;59;Benzema;Real Madrid ;Passes_Square;Barcelona ;1;Benzema          ;DELANTERO     
 241,93; 74,1; 229,87; 101,3;Pass;Failed;2;69;Benzema;Real Madrid ;Passes_Square;Barcelona ;1;Benzema          ;DELANTERO     
 585,037; 141,7; 589,258; 224,5;Pass;Failed;2;76;Benzema;Real Madrid ;Passes_Square;Barcelona ;1;Benzema          ;DELANTERO     
 544,32; 391,79; 377,92; 190,83;Shot;On Target;1;17;Benzema;Real Madrid ;Shots_All Attemps;Barcelona ;1;Benzema          ;DELANTERO     
 302,0; 233,22; 385,2; 198,68;Shot;On Target;2;52;Benzema;Real Madrid ;Shots_All Attemps;Barcelona ;1;Benzema          ;DELANTERO     
 569,359; 311,7; 646,543; 247,7;Shot;On Target;1;17;Benzema;Real Madrid ;Shots_Attacking Dashboard;Barcelona ;1;Benzema          ;DELANTERO     
 630,262; 218,5; 643,528; 250,5;Shot;On Target;2;52;Benzema;Real Madrid ;Shots_Attacking Dashboard;Barcelona ;1;Benzema          ;DELANTERO     
 302,0; 233,22; 385,2; 198,68;Shot;On Target;2;52;Benzema;Real Madrid ;Shots_Big Chance;Barcelona ;1;Benzema          ;DELANTERO     
 302,0; 233,22; 385,2; 198,68;Shot;On Target;2;52;Benzema;Real Madrid ;Shots_Headed;Barcelona ;1;Benzema          ;DELANTERO     
 544,32; 391,79; 377,92; 190,83;Shot;On Target;1;17;Benzema;Real Madrid ;Shots_Inside Penalty Area;Barcelona ;1;Benzema          ;DELANTERO     
 302,0; 233,22; 385,2; 198,68;Shot;On Target;2;52;Benzema;Real Madrid ;Shots_Inside Penalty Area;Barcelona ;1;Benzema          ;DELANTERO     
 544,32; 391,79; 377,92; 190,83;Shot;On Target;1;17;Benzema;Real Madrid ;Shots_On Target;Barcelona ;1;Benzema          ;DELANTERO     
 302,0; 233,22; 385,2; 198,68;Shot;On Target;2;52;Benzema;Real Madrid ;Shots_On Target;Barcelona ;1;Benzema          ;DELANTERO     
 544,32; 391,79; 377,92; 190,83;Shot;On Target;1;17;Benzema;Real Madrid ;Shots_Right Footed;Barcelona ;1;Benzema          ;DELANTERO     
 392,152; 102,3;;;Tackle;Fail;2;67;Benzema;Real Madrid ;Defence_Tackles;Barcelona ;1;Benzema          ;DELANTERO     
 507,325; 202,7;;;Take-On;Succes;2;51;Benzema;Real Madrid ;Attack_Take-Ons;Barcelona ;1;Benzema          ;DELANTERO     
 525,415; 190,7;;;Take-On;Failed;2;51;Benzema;Real Madrid ;Attack_Take-Ons;Barcelona ;1;Benzema          ;DELANTERO     
 116,581; 299,9;;;Clearance;Success;2;68;Carvajal;Real Madrid ;Defence_Clearances;Barcelona ;1;Carvajal         ;DEFENSA       
 129,847; 360,7;;;Defensive Ball Recovery;;1;5;Carvajal;Real Madrid ;Attack_Ball Recoveries;Barcelona ;1;Carvajal         ;DEFENSA       
 123,817; 380,7;;;Defensive Ball Recovery;;1;7;Carvajal;Real Madrid ;Attack_Ball Recoveries;Barcelona ;1;Carvajal         ;DEFENSA       
 141,304; 415,9;;;Defensive Ball Recovery;;1;22;Carvajal;Real Madrid ;Attack_Ball Recoveries;Barcelona ;1;Carvajal         ;DEFENSA       
 90,049; 331,5;;;Defensive Ball Recovery;;1;24;Carvajal;Real Madrid ;Attack_Ball Recoveries;Barcelona ;1;Carvajal         ;DEFENSA       
 201,001; 295,1;;;Defensive Ball Recovery;;2;46;Carvajal;Real Madrid ;Attack_Ball Recoveries;Barcelona ;1;Carvajal         ;DEFENSA       
 480,19; 401,9;;;Defensive Ball Recovery;;2;51;Carvajal;Real Madrid ;Attack_Ball Recoveries;Barcelona ;1;Carvajal         ;DEFENSA       
 375,268; 420,7;;;Defensive Ball Recovery;;2;62;Carvajal;Real Madrid ;Attack_Ball Recoveries;Barcelona ;1;Carvajal         ;DEFENSA       
 214,267; 309,5;;;Defensive Ball Recovery;;2;68;Carvajal;Real Madrid ;Attack_Ball Recoveries;Barcelona ;1;Carvajal         ;DEFENSA       
 363,208; 415,1;;;Foul;Commited;1;39;Carvajal;Real Madrid ;Fouls_Committed;Barcelona ;1;Carvajal         ;DEFENSA       
 378,283; 311,9;;;Interceptions;;1;5;Carvajal;Real Madrid ;Defence_Interceptions;Barcelona ;1;Carvajal         ;DEFENSA       
 104,521; 290,7;;;Interceptions;;1;16;Carvajal;Real Madrid ;Defence_Interceptions;Barcelona ;1;Carvajal         ;DEFENSA       
 284,215; 360,7;;;Interceptions;;2;62;Carvajal;Real Madrid ;Defence_Interceptions;Barcelona ;1;Carvajal         ;DEFENSA       
 614,584; 375,3; 635,086; 265,3;Pass;Failed;2;59;Carvajal;Real Madrid ;Attack_Crosses;Barcelona ;1;Carvajal         ;DEFENSA       
